round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
5,0.6864,0.6585487205681192,0.7709698170423508,120.70319318771362,17.72067880630493,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.738,0,True,0,4439,0.33244087410380513
5,0.69,0.6623843938819696,0.7338686175644398,120.70319318771362,12.430547952651978,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.738,0,True,1,3105,0.34788976088166235
5,0.5028,0.3345754591429332,1.6499610185623168,120.70319318771362,38.47152590751648,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.738,0,True,2,9593,0.09306192848986636
5,0.6356,0.5849938892514055,0.8703258112072945,120.70319318771362,12.56855583190918,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.738,0,True,3,3107,0.3140198894418203
5,0.5476,0.43676633960270667,0.898329296708107,120.70319318771362,9.20155668258667,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.738,0,True,4,2256,0.2804915576063572
6,0.6972,0.6721535260429632,0.7683767288923263,121.68894815444946,18.06231951713562,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,0,True,0,4439,0.31100768358748165
6,0.726,0.7098971570599004,0.7093332462012768,121.68894815444946,12.47127389907837,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,0,True,1,3105,0.335359141536248
6,0.5028,0.3345754591429332,1.4935077592730521,121.68894815444946,38.698869466781616,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,0,True,2,9593,0.08687879775185138
6,0.6432,0.5965626413387608,0.8534705832600593,121.68894815444946,12.624098300933838,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,0,True,3,3107,0.2914161475805136
6,0.5988,0.5268309942210166,0.905083392560482,121.68894815444946,9.241445064544678,2.3090362548828125,60530,14411404,huawei-noah/TinyBERT_General_4L_312D,imdb,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8024,0,True,4,2256,0.2678823933163856
