round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
8,0.8840833333333333,0.8829567303025492,0.35907466483718536,226.66083002090454,11.962093591690063,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,0,True,4,7613,0.2865304350813835
9,0.8474166666666667,0.850988170609149,0.4887980529444015,225.86871004104614,18.092695713043213,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,1,False,0,11250,0.21995960006130522
9,0.7196666666666667,0.6351699272610049,1.4393138210190104,225.86871004104614,16.489285230636597,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,1,False,1,10975,0.13648538615177155
9,0.7205,0.6331551566679687,1.2646319885203179,225.86871004104614,105.27978324890137,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,1,False,2,71346,0.1256854983375537
9,0.7651666666666667,0.7550803373112622,0.8009480987774565,225.86871004104614,10.3565194606781,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,1,False,3,6816,0.1365203984134214
9,0.8816666666666667,0.8802901451229498,0.3827987599800876,225.86871004104614,11.85822081565857,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8480833333333333,1,False,4,7613,0.26811714363167016
10,0.7890833333333334,0.7939307088334773,0.7169237254147834,228.52050113677979,19.192585468292236,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8539166666666667,0,True,0,11250,0.2135205099369738
10,0.72725,0.6377074974142456,1.3853159984375567,228.52050113677979,17.14293098449707,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8539166666666667,0,True,1,10975,0.1422786799981734
10,0.734,0.6595194125481217,1.1135628147328154,228.52050113677979,105.72658681869507,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8539166666666667,0,True,2,71346,0.1225857161973695
10,0.7634166666666666,0.7535512802666806,0.8005021017916659,228.52050113677979,10.34333848953247,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8539166666666667,0,True,3,6816,0.14053960595861462
10,0.8726666666666667,0.8691816133508032,0.403978959558175,228.52050113677979,12.09591293334961,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8539166666666667,0,True,4,7613,0.2690213517767197
11,0.8555833333333334,0.8563732757508028,0.48610211599697456,229.40114855766296,19.04991602897644,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,0,True,0,11250,0.21780347351688595
11,0.7339166666666667,0.64888622684069,1.3105029952018818,229.40114855766296,16.71579337120056,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,0,True,1,10975,0.13455149750415313
11,0.745,0.6819743905058259,0.909110758532869,229.40114855766296,107.02455472946167,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,0,True,2,71346,0.11887870497543222
11,0.8026666666666666,0.7962483458533895,0.7055023273730532,229.40114855766296,10.503353595733643,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,0,True,3,6816,0.12914703264307809
11,0.8898333333333334,0.8890539713491799,0.33501905317794767,229.40114855766296,12.11869764328003,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,0,True,4,7613,0.25992854852072833
12,0.85975,0.8624835873772438,0.44376729515955804,226.31471300125122,18.467491388320923,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,1,False,0,11250,0.2084747006195936
12,0.7293333333333333,0.6390003578324976,1.3967430696208427,226.31471300125122,16.620665788650513,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,1,False,1,10975,0.1279230841459929
12,0.7255,0.6433871821592485,1.1621218948288168,226.31471300125122,105.00251269340515,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,1,False,2,71346,0.11738570362711617
12,0.82,0.812386845349037,0.6742150929379971,226.31471300125122,10.328097105026245,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,1,False,3,6816,0.12867641586814724
12,0.8923333333333333,0.8921553647076363,0.34175201986936177,226.31471300125122,12.19833493232727,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,1,False,4,7613,0.255667401591175
13,0.84875,0.8517282651985846,0.500816277129219,227.95406436920166,18.794278621673584,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,2,False,0,11250,0.20990345943507485
13,0.7370833333333333,0.6528656318520113,1.2635090034058754,227.95406436920166,16.952544689178467,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,2,False,1,10975,0.13434359514488467
13,0.7294166666666667,0.6508922135390702,1.0924494057259662,227.95406436920166,106.51079320907593,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,2,False,2,71346,0.114199334872921
13,0.7960833333333334,0.7883593510781527,0.675416610500914,227.95406436920166,10.796855688095093,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,2,False,3,6816,0.1310016233211672
13,0.8669166666666667,0.8643918880947878,0.4170655656526697,227.95406436920166,12.168479919433594,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8658333333333333,2,False,4,7613,0.2544403229781403
14,0.8541666666666666,0.8567716825218314,0.4748828441221663,231.93116927146912,18.75746440887451,2.332916259765625,61156,14412656,huawei-noah/TinyBERT_General_4L_312D,ag_news,FedAvg + TinyBERT + LoRA,5,1,noniid,0.8710833333333333,0,True,0,11250,0.21053022931763818
