round,accuracy,macro_f1,eval_loss,round_time,client_train_time,communication_cost_MB,trainable_params,total_params,model_name,dataset_name,setting,num_clients,local_epochs,partition_type,best_metric_so_far,patience_counter,is_new_best,client_id,num_samples,train_loss
8,0.8592,0.8582374664199999,0.3893955204683014,517.7180328369141,53.798630475997925,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,1,False,1,3105,0.18271742932474574
8,0.6752,0.6362578204568602,1.5886354475883366,517.7180328369141,166.29923963546753,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,1,False,2,9593,0.029540894777901484
8,0.8404,0.8383578518949564,0.4511919351695459,517.7180328369141,54.00996255874634,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,1,False,3,3107,0.1695960722051752
8,0.8216,0.8176488443352409,0.5190777256141735,517.7180328369141,39.128313302993774,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,1,False,4,2256,0.15158383323685498
9,0.8504,0.8487129435704133,0.4525468360774125,517.9378044605255,76.91053557395935,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,2,False,0,4439,0.15296262923021728
9,0.8692,0.8685559240277358,0.33960821036296557,517.9378044605255,53.935821771621704,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,2,False,1,3105,0.17699055791808627
9,0.6916,0.6586242495268115,1.0891635918494644,517.9378044605255,166.39699006080627,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,2,False,2,9593,0.027522009508909567
9,0.8316,0.8287051164683146,0.49637735257797605,517.9378044605255,54.09422993659973,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,2,False,3,3107,0.17324836567127838
9,0.8068,0.8013253205325962,0.5669399315043341,517.9378044605255,39.13225722312927,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,2,False,4,2256,0.14497966215787259
10,0.8512,0.8497689349295949,0.47643309812757034,520.3803744316101,77.28033185005188,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,3,False,0,4439,0.15029525811065378
10,0.8456,0.8439379011927997,0.4506661774048322,520.3803744316101,53.899293661117554,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,3,False,1,3105,0.17105163937577836
10,0.6476,0.5965880045328672,2.2407210650323313,520.3803744316101,166.57691264152527,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,3,False,2,9593,0.024181642372437865
10,0.8656,0.8650746330030017,0.40032559293734876,520.3803744316101,54.49759340286255,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,3,False,3,3107,0.16192865164973624
10,0.8204,0.8164882638318395,0.5616239262155339,520.3803744316101,39.64083433151245,33.83796691894531,887042,67842052,distilbert-base-uncased,imdb,FedAvg + DistilBERT + LoRA,5,1,noniid,0.892,3,False,4,2256,0.14259225129420663
